activity_year,loan_amount,income,interest_rate,debt_to_income_ratio,loan_term,property_value,loan_to_value_ratio,action_taken,is_conventional_type,is_fha_type,is_va_type,is_home_purchase_purpose,is_home_improvement_purpose,is_refinancing_purpose,unemployment_measure,federal_funds_measure,money_stock
2021,30.5,75.0,2.75,47.0,360.0,40.5,74.568,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,17.5,175.0,2.851883192153366,38.0,360.0,25.5,68.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,54.5,163.0,2.75,25.0,360.0,73.5,74.457,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,34.5,111.0,3.25,33.0,360.0,36.5,94.444,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,13.5,139.0,2.25,33.0,180.0,18.5,73.611,1,0,0,1,0,0,0,5.358333333333334,0.25,7.64
2021,33.5,264.0,2.125,25.0,180.0,55.5,60.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,19.5,81.0,0.9,39.0,360.0,30.5,79.44,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,22.5,61.0,2.875,42.0,360.0,26.5,84.654,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,31.5,99.0,3.0,33.0,360.0,32.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,15.5,1010.0,3.25,25.0,60.0,19.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,48.5,125.0,2.851883192153366,43.0,360.0,90.5,54.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,11.5,27.0,3.0703554564533055,55.0,360.0,25.5,48.0,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,14.5,71.0,2.75,20.0,360.0,15.5,95.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,10.5,78.0,2.99,33.0,180.0,17.5,57.471,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,15.5,36.0,4.001042690815007,60.0,360.0,71.5,69.98,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,20.5,57.0,3.1256261762189905,55.0,360.0,21.5,96.5,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,14.5,60.0,3.75,25.0,265.0,38.5,37.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,17.5,60.0,2.951474178403756,47.0,360.0,24.5,71.429,0,0,1,0,0,0,0,5.358333333333334,0.25,7.64
2021,10.5,19.0,3.0703554564533055,60.0,120.0,15.5,64.58,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,24.5,108.0,3.1430324107793153,39.0,360.0,30.5,80.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,3.5,125.0,4.001042690815007,25.0,60.0,45.5,6.667,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,17.5,39.0,3.25,45.0,360.0,19.5,90.0,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,22.5,90.0,2.75,33.0,180.0,64.5,35.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,2.5,1950.0,4.001042690815007,20.0,60.0,25.5,10.0,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,21.5,102.0,3.25,45.0,360.0,31.5,68.139,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,28.5,86.0,3.125,33.0,360.0,29.5,95.0,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,3.5,53.0,3.955092409240924,55.0,30.0,32.5,98.056,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,16.5,80.0,2.99,25.0,360.0,26.5,59.701,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,20.5,43.0,2.999,46.0,360.0,27.5,75.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,29.5,88.0,2.875,33.0,360.0,37.5,79.865,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,21.5,40.0,2.875,47.0,360.0,22.5,96.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,19.5,74.0,2.829112582781457,25.0,360.0,20.5,99.231,0,0,0,1,1,0,0,5.358333333333334,0.25,7.64
2021,34.5,15.0,2.851883192153366,60.0,180.0,90.5,38.33,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,9.5,37.0,2.75,49.0,120.0,18.5,52.778,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,54.5,144.0,2.875,33.0,360.0,70.5,78.321,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,37.5,117.0,2.75,49.0,360.0,195.5,18.93,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,100.5,303.0,2.75,36.0,300.0,146.5,68.49,1,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,14.5,23.0,3.1430324107793153,60.0,360.0,15.5,93.34,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,56.5,169.0,3.75,37.0,360.0,84.5,67.149,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,27.5,70.0,3.125,43.0,360.0,31.5,90.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,15.5,51.0,2.875,25.0,360.0,41.5,37.349,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,11.5,54.0,3.1256261762189905,47.0,360.0,11.5,101.9,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,39.5,90.0,2.851883192153366,25.0,350.0,57.5,313.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,14.5,70.0,3.1256261762189905,33.0,360.0,14.5,96.5,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,22.5,111.0,2.875,37.0,180.0,28.5,77.9,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,21.5,72.0,2.851883192153366,25.0,360.0,32.5,64.939,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,18.5,61.0,3.1430324107793153,36.0,360.0,28.5,64.91,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,15.5,96.0,3.125,20.0,360.0,34.5,44.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,8.5,92.0,4.001042690815007,25.0,120.0,24.5,47.5,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,29.5,99.0,2.875,46.0,360.0,66.5,45.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,9.5,155.0,2.56,25.0,180.0,32.5,30.33,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,3.5,97.0,2.851883192153366,20.0,360.0,21.5,14.274,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,23.5,138.0,3.875,38.0,360.0,30.5,77.843,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,64.5,123.0,2.25,60.0,360.0,71.5,90.0,1,0,0,1,0,0,0,5.358333333333334,0.25,7.64
2021,10.5,110.0,4.75,45.0,360.0,45.5,89.688,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,16.5,92.0,3.375,25.0,360.0,18.5,86.703,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,25.5,105.0,8.25,38.0,360.0,69.5,36.02,1,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,20.5,140.0,1.75,25.0,180.0,64.5,32.8,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,25.5,117.0,2.851883192153366,55.0,180.0,77.5,32.26,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,23.5,63.0,3.0703554564533055,33.0,360.0,37.5,62.703,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,17.5,36.0,2.851883192153366,60.0,180.0,40.5,42.5,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,25.5,146.0,3.1430324107793153,33.0,360.0,26.5,94.981,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,21.5,120.0,3.25,20.0,360.0,28.5,74.98,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,122.5,285.0,3.0703554564533055,25.0,360.0,164.5,74.695,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,15.5,22.0,2.829112582781457,60.0,360.0,19.5,82.11,0,0,0,1,1,0,0,5.358333333333334,0.25,7.64
2021,136.5,536.0,2.625,33.0,360.0,387.5,42.841,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,7.5,78.0,7.3,25.0,276.0,6.5,101.839,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,24.5,71.0,3.25,46.0,360.0,38.5,64.909,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,4.5,206.0,5.25,25.0,120.0,37.5,85.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,25.5,188.0,4.25,60.0,60.0,32.5,78.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,40.5,111.0,2.75,25.0,360.0,50.5,79.762,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,12.5,41.0,2.851883192153366,55.0,360.0,12.5,102.8,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,11.5,78.0,3.955092409240924,55.0,360.0,52.5,89.99,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,5.5,124.0,3.0,40.0,240.0,51.5,68.83,1,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,21.5,48.0,3.125,33.0,360.0,33.5,65.08,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,15.5,55.0,2.5,33.0,180.0,28.5,54.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,47.5,207.0,2.875,25.0,360.0,50.5,95.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,16.5,68.0,2.75,43.0,180.0,23.5,71.192,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,21.5,47.0,2.851883192153366,60.0,180.0,40.5,53.25,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,11.5,19.0,3.0703554564533055,60.0,360.0,23.5,50.25,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,40.5,90.0,3.0703554564533055,46.0,360.0,50.5,80.0,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,20.5,43.0,3.125,33.0,360.0,25.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,82.5,167.0,2.75,48.0,360.0,177.5,46.462,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,70.5,348.0,2.75,25.0,360.0,127.5,55.137,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,13.5,51.0,3.625,33.0,360.0,13.5,101.01,1,0,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,1.5,79.0,3.955092409240924,38.0,240.0,35.5,2.86,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,31.5,47.0,3.0,45.0,30.0,43.5,72.093,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,54.5,200.0,2.875,25.0,360.0,75.5,73.1,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,32.5,47.0,3.25,46.0,360.0,31.5,100.0,1,0,0,1,1,0,0,5.358333333333334,0.25,7.64
2021,11.5,97.0,2.375,25.0,120.0,33.5,35.08,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,22.5,63.0,2.99,33.0,360.0,24.5,90.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,7.5,94.0,3.25,42.0,120.0,59.5,79.501,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,19.5,27.0,3.0703554564533055,48.0,360.0,34.5,56.176,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,15.5,41.0,3.25,44.0,360.0,45.5,34.459,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,40.5,107.0,2.75,42.0,360.0,41.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,19.5,45.0,3.875,45.0,360.0,22.5,91.072,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,24.5,54.0,3.1430324107793153,33.0,360.0,22.5,107.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,9.5,50.0,2.75,20.0,360.0,9.5,100.129,1,0,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,55.5,137.0,2.25,25.0,360.0,150.5,36.858,1,0,0,1,0,0,0,5.358333333333334,0.25,7.64
2021,30.5,184.0,4.001042690815007,55.0,360.0,75.5,87.46,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,10.5,42.0,3.0703554564533055,43.0,324.0,21.5,45.49,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,17.5,259.0,4.0,25.0,360.0,27.5,64.81,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,17.5,188.0,2.39,20.0,120.0,45.5,39.38,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,20.5,54.0,2.851883192153366,60.0,300.0,72.5,27.62,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,11.5,52.0,3.0,20.0,360.0,13.5,90.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,3.5,196.0,3.955092409240924,37.0,30.0,42.5,80.127,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,36.5,157.0,2.875,33.0,360.0,52.5,70.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,22.5,67.0,2.75,46.0,300.0,30.5,73.19,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,10.5,108.0,4.001042690815007,60.0,360.0,75.5,70.0,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,4.5,236.0,3.955092409240924,25.0,360.0,48.5,74.374,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,12.5,92.0,3.125,20.0,360.0,47.5,28.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,28.5,91.0,3.1430324107793153,33.0,360.0,27.5,104.978,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,35.5,209.0,2.625,20.0,360.0,52.5,67.048,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,58.5,95.0,2.75,49.0,360.0,83.5,70.723,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,14.5,83.0,2.25,33.0,180.0,28.5,52.386,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,21.5,68.0,3.5,25.0,360.0,27.5,80.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,19.5,72.0,2.851883192153366,55.0,360.0,21.5,93.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,7.5,153.0,3.955092409240924,38.0,20.0,56.5,101.759,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,10.5,167.0,3.875,36.0,360.0,20.5,48.781,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,46.5,142.0,3.1430324107793153,60.0,360.0,47.5,97.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,14.5,39.0,2.875,55.0,180.0,21.5,65.116,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,39.5,109.0,3.125,25.0,360.0,49.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,17.5,46.0,2.75,40.0,360.0,21.5,79.91,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,44.5,187.0,2.875,25.0,360.0,58.5,77.0,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,19.5,72.0,2.75,46.0,180.0,24.5,78.965,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,15.5,60.0,3.625,33.0,360.0,16.5,95.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,34.5,130.0,2.851883192153366,55.0,360.0,45.5,77.556,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,16.5,40.0,1.99,44.0,360.0,23.5,79.86,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,28.5,44.0,2.875,55.0,360.0,56.5,50.71,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,8.5,63.0,2.951474178403756,48.0,180.0,18.5,44.94,0,0,1,0,0,0,0,5.358333333333334,0.25,7.64
2021,6.5,120.0,3.1430324107793153,20.0,240.0,6.5,86.56037,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,45.5,88.0,2.75,33.0,360.0,56.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,21.5,131.0,2.25,25.0,120.0,29.5,73.883,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,36.5,166.0,2.75,25.0,360.0,84.5,43.452,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,20.5,46.0,2.99,43.0,360.0,35.5,57.143,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,48.5,415.0,2.5,20.0,360.0,115.5,42.34,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,18.5,99.0,2.375,25.0,180.0,46.5,39.872,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,35.5,58.0,2.851883192153366,43.0,360.0,47.5,74.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,17.5,56.0,2.99,38.0,360.0,19.5,90.0,1,0,0,1,0,0,0,5.358333333333334,0.25,7.64
2021,23.5,27.0,2.851883192153366,60.0,180.0,42.5,54.762,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,29.5,135.0,3.0,25.0,240.0,99.5,29.293,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,40.5,122.0,3.1430324107793153,33.0,360.0,50.5,80.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,14.5,60.0,3.375,38.0,360.0,14.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,7.5,25.0,3.0703554564533055,38.0,360.0,19.5,38.0,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,96.5,288.0,3.625,25.0,360.0,262.5,36.762,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,6.5,71.0,2.75,38.0,30.0,52.5,49.228,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,51.5,90.0,2.851883192153366,55.0,360.0,57.5,88.696,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,3.5,104.0,6.88,33.0,60.0,11.5,37.38,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,19.5,42.0,2.99,33.0,360.0,27.5,70.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,13.5,55.0,2.851883192153366,60.0,360.0,17.5,79.512,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,21.5,375.0,2.25,20.0,180.0,55.5,38.909,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,10.5,65.0,2.75,20.0,180.0,22.5,46.194,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,58.5,206.0,2.875,45.0,360.0,65.5,90.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,17.5,102.0,3.75,25.0,336.0,25.5,71.8,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,24.5,76.0,2.375,33.0,168.0,50.5,48.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,24.5,49.0,2.625,49.0,360.0,28.5,85.0,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,16.5,38.0,2.5,55.0,360.0,16.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,26.5,95.0,3.1430324107793153,25.0,360.0,35.5,74.83,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,18.5,71.0,2.73408077994429,60.0,360.0,24.5,72.906,0,0,0,1,0,0,0,5.358333333333334,0.25,7.64
2021,8.5,60.0,3.0703554564533055,60.0,180.0,12.5,70.732,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,10.5,36.0,4.5,40.0,360.0,10.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,27.5,73.0,2.625,47.0,360.0,39.5,68.611,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,47.5,167.0,2.99,33.0,360.0,95.5,49.579,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,13.5,85.0,3.875,37.0,360.0,15.5,91.33,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,14.5,20.0,3.1430324107793153,60.0,360.0,17.5,80.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,28.5,59.0,2.5,55.0,360.0,29.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,5.5,86.0,3.1430324107793153,25.0,360.0,4.5,120.414,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,44.5,152.0,2.875,33.0,360.0,52.5,85.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,38.5,120.0,2.875,25.0,360.0,41.5,95.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,16.5,113.0,2.851883192153366,25.0,360.0,21.5,76.986,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,49.5,127.0,3.125,33.0,360.0,52.5,95.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,11.5,52.0,2.851883192153366,48.0,360.0,13.5,75.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,7.5,75.0,2.25,49.0,120.0,55.5,12.68,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,15.5,68.0,2.375,36.0,180.0,24.5,62.287,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,6.5,65.0,3.125,25.0,180.0,8.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,57.5,150.0,3.0703554564533055,37.0,360.0,72.5,79.44,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,24.5,101.0,2.25,33.0,180.0,36.5,65.753,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,10.5,58.0,2.75,33.0,180.0,40.5,26.17,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,21.5,54.0,3.1430324107793153,60.0,360.0,25.5,85.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,11.5,74.0,2.375,33.0,180.0,15.5,74.342,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,77.5,0.0,2.875,44.0,360.0,153.5,50.571,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,31.5,97.0,3.0703554564533055,37.0,360.0,42.5,73.66,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,41.5,171.0,2.875,25.0,360.0,46.5,89.13,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,7.5,269.0,4.24,38.0,180.0,58.5,79.95,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,6.5,28.0,2.875,25.0,240.0,32.5,20.769,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,19.5,97.0,3.75,33.0,360.0,21.5,90.0,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,11.5,15.0,2.8083137254901964,60.0,360.0,34.5,33.736,0,0,1,0,0,0,1,5.358333333333334,0.25,7.64
2021,5.5,61.0,4.001042690815007,60.0,144.0,49.5,10.122,0,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,71.5,438.0,3.25,40.0,360.0,146.5,48.801,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,3.5,80.0,2.875,20.0,180.0,15.5,21.795,1,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,5.5,250.0,5.0,25.0,360.0,93.5,61.93,1,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,47.5,212.0,3.0,38.0,360.0,59.5,80.0,1,1,0,0,0,1,0,5.358333333333334,0.25,7.64
2021,4.5,70.0,3.0703554564533055,37.0,360.0,30.5,13.158,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,18.5,85.0,3.25,43.0,360.0,18.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,13.5,37.0,2.99,49.0,240.0,33.5,41.86,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,10.5,494.0,2.851883192153366,25.0,120.0,45.5,25.0,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,15.5,60.0,3.1256261762189905,40.0,360.0,19.5,96.5,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,22.5,37.0,3.0703554564533055,60.0,360.0,28.5,80.0,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,45.5,225.0,3.24,20.0,360.0,48.5,95.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,30.5,115.0,2.125,43.0,180.0,61.5,50.23,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,21.5,46.0,3.125,40.0,360.0,24.5,95.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,42.5,208.0,3.49,33.0,360.0,57.5,73.913,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,26.5,65.0,3.1256261762189905,55.0,360.0,27.5,96.5,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,7.5,31.0,2.851883192153366,33.0,180.0,9.5,83.33,0,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,51.5,225.0,3.0,25.0,360.0,90.5,56.667,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,29.5,80.0,2.875,55.0,360.0,70.5,42.714,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,27.5,104.0,3.0,25.0,360.0,110.5,25.0,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,25.5,59.0,3.75,33.0,360.0,37.5,67.838,1,0,1,0,0,0,0,5.358333333333334,0.25,7.64
2021,38.5,63.0,3.1256261762189905,55.0,360.0,44.5,90.0,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,15.5,87.0,3.25,25.0,360.0,40.5,39.192,1,1,0,0,0,0,1,5.358333333333334,0.25,7.64
2021,36.5,113.0,3.375,40.0,360.0,36.5,100.0,1,0,0,1,1,0,0,5.358333333333334,0.25,7.64
2021,6.5,104.0,3.1430324107793153,33.0,360.0,36.5,105.34,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,22.5,65.0,3.0703554564533055,33.0,360.0,28.5,77.614,0,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,20.5,41.0,3.1256261762189905,55.0,360.0,20.5,96.5,0,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,36.5,273.0,2.625,37.0,360.0,40.5,90.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,3.5,81.0,11.47,39.0,360.0,35.5,89.863,1,1,0,0,0,0,0,5.358333333333334,0.25,7.64
2021,18.5,74.0,3.1430324107793153,37.0,360.0,18.5,97.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,16.5,66.0,5.25,43.0,360.0,16.5,96.5,1,0,1,0,1,0,0,5.358333333333334,0.25,7.64
2021,13.5,29.0,3.375,33.0,360.0,16.5,80.0,1,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,1.5,104.0,3.1430324107793153,37.0,36.0,24.5,101.409,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
2021,31.5,152.0,3.1430324107793153,60.0,360.0,41.5,75.0,0,1,0,0,1,0,0,5.358333333333334,0.25,7.64
